num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorol?ico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S003248;03/02/2023;15:50:00;AVDA. SAN LUIS / CALL. BURGO DE OSMA;55;16;HORTALEZA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 a?s;Hombre;NULL;NULL;"443816,428";"4480383,135";N;NULL
2023S003249;03/02/2023;16:00:00;AVDA. EURO / CALL. ENRIQUE DE ORO;12;11;CARABANCHEL;Colisi? lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 a?s;Hombre;NULL;NULL;"437303,142";"4469335,735";N;NULL
2023S003249;03/02/2023;16:00:00;AVDA. EURO / CALL. ENRIQUE DE ORO;12;11;CARABANCHEL;Colisi? lateral;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;NULL;NULL;"437303,142";"4469335,735";N;NULL
2023S003250;03/02/2023;16:02:00;"CALL. SICILIA, 4";4;13;PUENTE DE VALLECAS;Choque contra obst?ulo fijo;Despejado;Furgoneta;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"443437,206";"4472546,858";N;NULL
2023S003250;03/02/2023;16:02:00;"CALL. SICILIA, 4";4;13;PUENTE DE VALLECAS;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"443437,206";"4472546,858";N;NULL
2023S003250;03/02/2023;16:02:00;"CALL. SICILIA, 4";4;13;PUENTE DE VALLECAS;Choque contra obst?ulo fijo;Despejado;Turismo;Pasajero;De 45 a 49 a?s;Hombre;14;Sin asistencia sanitaria;"443437,206";"4472546,858";N;NULL
2023S003250;03/02/2023;16:02:00;"CALL. SICILIA, 4";4;13;PUENTE DE VALLECAS;Choque contra obst?ulo fijo;Despejado;Turismo;Pasajero;De 45 a 49 a?s;Mujer;14;Sin asistencia sanitaria;"443437,206";"4472546,858";N;NULL
2023S003251;03/02/2023;15:05:00;PUNTO KILOM?TRICO 5.700;19;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 18 a 20 a?s;Hombre;14;Sin asistencia sanitaria;"437429,748";"4477941,529";N;NULL
2023S003251;03/02/2023;15:05:00;PUNTO KILOM?TRICO 5.700;19;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"437429,748";"4477941,529";N;NULL
2023S003251;03/02/2023;15:05:00;PUNTO KILOM?TRICO 5.700;19;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 a?s;Hombre;14;Sin asistencia sanitaria;"437429,748";"4477941,529";N;NULL
2023S003251;03/02/2023;15:05:00;PUNTO KILOM?TRICO 5.700;19;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 60 a 64 a?s;Mujer;14;Sin asistencia sanitaria;"437429,748";"4477941,529";N;NULL
2023S003252;03/02/2023;17:10:00;CALL. ALCORISA / SICELI;57;16;HORTALEZA;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"445863,937";"4479359,49";NULL;NULL
2023S003254;03/02/2023;17:40:00;AVDA. GRAN VIA DE VILLAVERDE / GRAN VIA DE;12;17;VILLAVERDE;Colisi? lateral;NULL;Turismo;Conductor;De 40 a 44 a?s;Hombre;14;Sin asistencia sanitaria;"440425,263";"4465888,907";N;NULL
2023S003254;03/02/2023;17:40:00;AVDA. GRAN VIA DE VILLAVERDE / GRAN VIA DE;12;17;VILLAVERDE;Colisi? lateral;NULL;Turismo;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"440425,263";"4465888,907";S;NULL
2023S003255;03/02/2023;15:05:00;"CALL. RIBERA DEL SENA, 11";11;21;BARAJAS;Colisi? m?tiple;Despejado;Furgoneta;Conductor;De 45 a 49 a?s;Hombre;14;Sin asistencia sanitaria;"447346,639";"4479479,407";N;NULL
2023S003255;03/02/2023;15:05:00;"CALL. RIBERA DEL SENA, 11";11;21;BARAJAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 25 a 29 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"447346,639";"4479479,407";N;NULL
2023S003255;03/02/2023;15:05:00;"CALL. RIBERA DEL SENA, 11";11;21;BARAJAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 30 a 34 a?s;Mujer;2;Ingreso inferior o igual a 24 horas;"447346,639";"4479479,407";N;NULL
2023S003255;03/02/2023;15:05:00;"CALL. RIBERA DEL SENA, 11";11;21;BARAJAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;14;Sin asistencia sanitaria;"447346,639";"4479479,407";N;NULL
2023S003256;02/02/2023;17:50:00;PLAZA. CORREGIDOR ALONSO DE AGUILAR / MORATALAZ;5;14;MORATALAZ;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 a?s;Mujer;NULL;NULL;"444104,014";"4473168,109";N;NULL
2023S003256;02/02/2023;17:50:00;PLAZA. CORREGIDOR ALONSO DE AGUILAR / MORATALAZ;5;14;MORATALAZ;Colisi? fronto-lateral;Despejado;Turismo;Conductor;M? de 74 a?s;Hombre;NULL;NULL;"444104,014";"4473168,109";N;NULL
2023S003256;02/02/2023;17:50:00;PLAZA. CORREGIDOR ALONSO DE AGUILAR / MORATALAZ;5;14;MORATALAZ;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;M? de 74 a?s;Mujer;NULL;NULL;"444104,014";"4473168,109";N;NULL
2023S003257;03/02/2023;17:10:00;"CRA. SAN JERONIMO, 48";48;1;CENTRO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 a?s;Hombre;NULL;NULL;"440915,52";"4474153,221";N;NULL
2023S003257;03/02/2023;17:10:00;"CRA. SAN JERONIMO, 48";48;1;CENTRO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"440915,52";"4474153,221";NULL;NULL
2023S003257;03/02/2023;17:10:00;"CRA. SAN JERONIMO, 48";48;1;CENTRO;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 45 a 49 a?s;Mujer;NULL;NULL;"440915,52";"4474153,221";N;NULL
2023S003257;03/02/2023;17:10:00;"CRA. SAN JERONIMO, 48";48;1;CENTRO;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 a?s;Mujer;NULL;NULL;"440915,52";"4474153,221";N;NULL
2023S003257;03/02/2023;17:10:00;"CRA. SAN JERONIMO, 48";48;1;CENTRO;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 a?s;Mujer;NULL;NULL;"440915,52";"4474153,221";N;NULL
2023S003258;03/02/2023;14:50:00;"CALL. ALCALA, 698";698;20;SAN BLAS-CANILLEJAS;Colisi? lateral;Despejado;Furgoneta;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"448925,937";"4477890,939";N;NULL
2023S003258;03/02/2023;14:50:00;"CALL. ALCALA, 698";698;20;SAN BLAS-CANILLEJAS;Colisi? lateral;Despejado;Turismo;Conductor;De 35 a 39 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"448925,937";"4477890,939";N;NULL
2023S003258;03/02/2023;14:50:00;"CALL. ALCALA, 698";698;20;SAN BLAS-CANILLEJAS;Colisi? lateral;Despejado;Turismo;Conductor;De 50 a 54 a?s;Mujer;14;Sin asistencia sanitaria;"448925,937";"4477890,939";N;NULL
2023S003259;03/02/2023;15:31:00;CALL. HERMANOS DE PABLO / CALLE VIRGEN DEL LLUC;26;15;CIUDAD LINEAL;Colisi? lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 a?s;Mujer;1;Atenci? en urgencias sin posterior ingreso;"445230,682";"4476458,976";N;NULL
2023S003259;03/02/2023;15:31:00;CALL. HERMANOS DE PABLO / CALLE VIRGEN DEL LLUC;26;15;CIUDAD LINEAL;Colisi? lateral;Despejado;Turismo;Conductor;De 40 a 44 a?s;Hombre;14;Sin asistencia sanitaria;"445230,682";"4476458,976";N;NULL
2023S003260;03/02/2023;17:50:00;"PLAZA. CONDE DE CASAL, 8";8;3;RETIRO;Colisi? lateral;NULL;Furgoneta;Conductor;De 50 a 54 a?s;Hombre;NULL;NULL;"443106,598";"4473080,126";N;NULL
2023S003260;03/02/2023;17:50:00;"PLAZA. CONDE DE CASAL, 8";8;3;RETIRO;Colisi? lateral;NULL;Turismo;Conductor;De 60 a 64 a?s;Hombre;NULL;NULL;"443106,598";"4473080,126";N;NULL
2023S003263;03/02/2023;18:10:00;"AVDA. ALBUFERA, 319";319;13;PUENTE DE VALLECAS;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 a?s;Hombre;14;Sin asistencia sanitaria;"446192,122";"4470666,368";N;NULL
2023S003263;03/02/2023;18:10:00;"AVDA. ALBUFERA, 319";319;13;PUENTE DE VALLECAS;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 a?s;Mujer;14;Sin asistencia sanitaria;"446192,122";"4470666,368";N;NULL
2023S003263;03/02/2023;18:10:00;"AVDA. ALBUFERA, 319";319;13;PUENTE DE VALLECAS;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 a?s;Hombre;14;Sin asistencia sanitaria;"446192,122";"4470666,368";N;NULL
2023S003263;03/02/2023;18:10:00;"AVDA. ALBUFERA, 319";319;13;PUENTE DE VALLECAS;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 a?s;Mujer;14;Sin asistencia sanitaria;"446192,122";"4470666,368";N;NULL
2023S003264;03/02/2023;18:45:00;"CALL. PAYASO FOFO, 7";7;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 a?s;Hombre;NULL;NULL;"443976,289";"4471407,216";N;NULL
2023S003264;03/02/2023;18:45:00;"CALL. PAYASO FOFO, 7";7;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 a?s;Mujer;14;Sin asistencia sanitaria;"443976,289";"4471407,216";N;NULL
2023S003264;03/02/2023;18:45:00;"CALL. PAYASO FOFO, 7";7;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 a?s;Mujer;14;Sin asistencia sanitaria;"443976,289";"4471407,216";N;NULL
2023S003265;03/02/2023;15:54:00;"AUTOV. M-30, 10NC02";10NC02;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 30 a 34 a?s;Mujer;NULL;NULL;"443208,823";"4472245,143";N;NULL
2023S003265;03/02/2023;15:54:00;"AUTOV. M-30, 10NC02";10NC02;3;RETIRO;Alcance;NULL;Turismo;Conductor;De 40 a 44 a?s;Hombre;NULL;NULL;"443208,823";"4472245,143";N;NULL
2023S003266;03/02/2023;16:35:00;"CALL. ORENSE, 33. FRENTE AL 33";33;6;TETU?N;Colisi? m?tiple;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;14;Sin asistencia sanitaria;"441075,008";"4478282,986";N;NULL
2023S003266;03/02/2023;16:35:00;"CALL. ORENSE, 33. FRENTE AL 33";33;6;TETU?N;Colisi? m?tiple;Despejado;Todo terreno;Conductor;De 25 a 29 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"441075,008";"4478282,986";N;NULL
2023S003266;03/02/2023;16:35:00;"CALL. ORENSE, 33. FRENTE AL 33";33;6;TETU?N;Colisi? m?tiple;Despejado;Todo terreno;Pasajero;De 25 a 29 a?s;Hombre;14;Sin asistencia sanitaria;"441075,008";"4478282,986";N;NULL
2023S003266;03/02/2023;16:35:00;"CALL. ORENSE, 33. FRENTE AL 33";33;6;TETU?N;Colisi? m?tiple;Despejado;Turismo;Conductor;De 40 a 44 a?s;Hombre;14;Sin asistencia sanitaria;"441075,008";"4478282,986";N;NULL
2023S003266;03/02/2023;16:35:00;"CALL. ORENSE, 33. FRENTE AL 33";33;6;TETU?N;Colisi? m?tiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"441075,008";"4478282,986";N;NULL
2023S003267;03/02/2023;19:00:00;"CALL. NUESTRA SE?ORA DE LA LUZ, 74";74;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"436396,32";"4470788,467";N;NULL
2023S003267;03/02/2023;19:00:00;"CALL. NUESTRA SE?ORA DE LA LUZ, 74";74;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 40 a 44 a?s;Mujer;14;Sin asistencia sanitaria;"436396,32";"4470788,467";N;NULL
2023S003268;03/02/2023;19:40:00;"CALL. ANCORA, 40";40;2;ARGANZUELA;Colisi? fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"441529,836";"4472692,403";N;NULL
2023S003268;03/02/2023;19:40:00;"CALL. ANCORA, 40";40;2;ARGANZUELA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"441529,836";"4472692,403";N;NULL
2023S003269;03/02/2023;19:10:00;"CALL. URANIO, 11";11;17;VILLAVERDE;Otro;NULL;Turismo;Conductor;De 40 a 44 a?s;Mujer;NULL;NULL;"442051,472";"4467327,968";N;NULL
2023S003270;03/02/2023;20:10:00;CALL. FRANCISCO SILVELA / INTER. AVENIDA DE AMERICA;76;4;SALAMANCA;Colisi? fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 a?s;Mujer;NULL;NULL;"442567,813";"4476523,994";N;NULL
2023S003270;03/02/2023;20:10:00;CALL. FRANCISCO SILVELA / INTER. AVENIDA DE AMERICA;76;4;SALAMANCA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;NULL;NULL;"442567,813";"4476523,994";N;NULL
2023S003271;03/02/2023;19:37:00;AVDA. MAYORAZGO / 45;131;18;VILLA DE VALLECAS;Colisi? lateral;Despejado;Turismo;Conductor;De 21 a 24 a?s;Mujer;NULL;NULL;"448066,013";"4467942,619";N;NULL
2023S003271;03/02/2023;19:37:00;AVDA. MAYORAZGO / 45;131;18;VILLA DE VALLECAS;Colisi? lateral;Despejado;Turismo;Conductor;De 50 a 54 a?s;Mujer;NULL;NULL;"448066,013";"4467942,619";N;NULL
2023S003272;03/02/2023;18:30:00;PLAZA. BEATA MARIA ANA DE JESUS / PASEO DE LAS DEL;6;2;ARGANZUELA;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 30 a 34 a?s;Hombre;NULL;NULL;"441041,232";"4471702,071";N;NULL
2023S003272;03/02/2023;18:30:00;PLAZA. BEATA MARIA ANA DE JESUS / PASEO DE LAS DEL;6;2;ARGANZUELA;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 50 a 54 a?s;Hombre;NULL;NULL;"441041,232";"4471702,071";N;NULL
2023S003272;03/02/2023;18:30:00;PLAZA. BEATA MARIA ANA DE JESUS / PASEO DE LAS DEL;6;2;ARGANZUELA;Colisi? fronto-lateral;NULL;Turismo;Pasajero;De 35 a 39 a?s;Hombre;NULL;NULL;"441041,232";"4471702,071";N;NULL
2023S003272;03/02/2023;18:30:00;PLAZA. BEATA MARIA ANA DE JESUS / PASEO DE LAS DEL;6;2;ARGANZUELA;Colisi? fronto-lateral;NULL;Turismo;Pasajero;De 50 a 54 a?s;Mujer;NULL;NULL;"441041,232";"4471702,071";N;NULL
2023S003272;03/02/2023;18:30:00;PLAZA. BEATA MARIA ANA DE JESUS / PASEO DE LAS DEL;6;2;ARGANZUELA;Colisi? fronto-lateral;NULL;Turismo;Pasajero;De 6 a 9 a?s;Mujer;NULL;NULL;"441041,232";"4471702,071";N;NULL
2023S003272;03/02/2023;18:30:00;PLAZA. BEATA MARIA ANA DE JESUS / PASEO DE LAS DEL;6;2;ARGANZUELA;Colisi? fronto-lateral;NULL;Turismo;Pasajero;De 6 a 9 a?s;Mujer;NULL;NULL;"441041,232";"4471702,071";N;NULL
2023S003272;03/02/2023;18:30:00;PLAZA. BEATA MARIA ANA DE JESUS / PASEO DE LAS DEL;6;2;ARGANZUELA;Colisi? fronto-lateral;NULL;Turismo;Pasajero;De 6 a 9 a?s;Mujer;NULL;NULL;"441041,232";"4471702,071";N;NULL
2023S003273;03/02/2023;20:32:00;METRO. PLAZA ELIPTICA;0;11;CARABANCHEL;Colisi? lateral;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;NULL;NULL;"439091,436";"4470734,219";N;NULL
2023S003273;03/02/2023;20:32:00;METRO. PLAZA ELIPTICA;0;11;CARABANCHEL;Colisi? lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439091,436";"4470734,219";N;NULL
2023S003274;03/02/2023;17:25:00;"CALL. LA BA?EZA, 6";6;8;FUENCARRAL-EL PARDO;Colisi? fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 a?s;Hombre;2;Ingreso inferior o igual a 24 horas;"439624,256";"4480898,209";N;NULL
2023S003274;03/02/2023;17:25:00;"CALL. LA BA?EZA, 6";6;8;FUENCARRAL-EL PARDO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 a?s;Mujer;14;Sin asistencia sanitaria;"439624,256";"4480898,209";N;NULL
2023S003274;03/02/2023;17:25:00;"CALL. LA BA?EZA, 6";6;8;FUENCARRAL-EL PARDO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439624,256";"4480898,209";N;NULL
2023S003275;03/02/2023;15:50:00;CALL. ALSASUA / SAGITAR;12;9;MONCLOA-ARAVACA;Colisi? fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 a?s;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"432065,461";"4479600,272";N;NULL
2023S003275;03/02/2023;15:50:00;CALL. ALSASUA / SAGITAR;12;9;MONCLOA-ARAVACA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;14;Sin asistencia sanitaria;"432065,461";"4479600,272";N;NULL
2023S003276;03/02/2023;19:23:00;"AUTOV. M-30, 12RL34";12RL34;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 a?s;Mujer;NULL;NULL;"441864,629";"4470323,951";N;NULL
2023S003276;03/02/2023;19:23:00;"AUTOV. M-30, 12RL34";12RL34;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;14;Sin asistencia sanitaria;"441864,629";"4470323,951";S;NULL
2023S003277;03/02/2023;21:00:00;"CALL. CORREDERA BAJA DE SAN PABLO, 53";53;1;CENTRO;Choque contra obst?ulo fijo;Despejado;Ciclomotor;Conductor;Desconocido;Desconocido;NULL;NULL;"440426,878";"4475044,293";N;NULL
2023S003277;03/02/2023;21:00:00;"CALL. CORREDERA BAJA DE SAN PABLO, 53";53;1;CENTRO;Choque contra obst?ulo fijo;Despejado;Ciclomotor;Conductor;Desconocido;Desconocido;NULL;NULL;"440426,878";"4475044,293";N;NULL
2023S003279;03/02/2023;20:45:00;"PLAZA. CIBELES, 2";2;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 18 a 20 a?s;Hombre;NULL;NULL;"441179,693";"4474544,672";N;NULL
2023S003279;03/02/2023;20:45:00;"PLAZA. CIBELES, 2";2;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 55 a 59 a?s;Mujer;NULL;NULL;"441179,693";"4474544,672";N;NULL
2023S003280;03/02/2023;21:25:00;AVDA. RAFAELA YBARRA / CALL. ANTONIO PRIETO;40;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 a?s;Hombre;14;Sin asistencia sanitaria;"439617,918";"4470243,192";N;NULL
2023S003280;03/02/2023;21:25:00;AVDA. RAFAELA YBARRA / CALL. ANTONIO PRIETO;40;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;NULL;NULL;"439617,918";"4470243,192";N;NULL
2023S003281;03/02/2023;21:10:00;CALL. ARTURO SORIA / A?AS;7;15;CIUDAD LINEAL;Colisi? lateral;Despejado;Turismo;Conductor;De 40 a 44 a?s;Hombre;NULL;NULL;"443556,803";"4479812,289";N;NULL
2023S003281;03/02/2023;21:10:00;CALL. ARTURO SORIA / A?AS;7;15;CIUDAD LINEAL;Colisi? lateral;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;NULL;NULL;"443556,803";"4479812,289";S;NULL
2023S003282;03/02/2023;21:12:00;AVDA. INGENIERO EMILIO HERRERA / ARIAD;5;16;HORTALEZA;Colisi? lateral;NULL;Turismo;Conductor;De 21 a 24 a?s;Mujer;NULL;NULL;"443790,891";"4481705,977";N;NULL
2023S003282;03/02/2023;21:12:00;AVDA. INGENIERO EMILIO HERRERA / ARIAD;5;16;HORTALEZA;Colisi? lateral;NULL;Turismo;Conductor;De 25 a 29 a?s;Mujer;NULL;NULL;"443790,891";"4481705,977";N;NULL
2023S003282;03/02/2023;21:12:00;AVDA. INGENIERO EMILIO HERRERA / ARIAD;5;16;HORTALEZA;Colisi? lateral;NULL;Turismo;Pasajero;De 21 a 24 a?s;Hombre;NULL;NULL;"443790,891";"4481705,977";N;NULL
2023S003282;03/02/2023;21:12:00;AVDA. INGENIERO EMILIO HERRERA / ARIAD;5;16;HORTALEZA;Colisi? lateral;NULL;Turismo;Pasajero;De 25 a 29 a?s;Hombre;NULL;NULL;"443790,891";"4481705,977";N;NULL
2023S003283;03/02/2023;21:20:00;"CALL. CLAUDIO COELLO, 72";72;4;SALAMANCA;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 25 a 29 a?s;Hombre;14;Sin asistencia sanitaria;"441811,214";"4475642,177";N;NULL
2023S003283;03/02/2023;21:20:00;"CALL. CLAUDIO COELLO, 72";72;4;SALAMANCA;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 50 a 54 a?s;Mujer;14;Sin asistencia sanitaria;"441811,214";"4475642,177";N;NULL
2023S003283;03/02/2023;21:20:00;"CALL. CLAUDIO COELLO, 72";72;4;SALAMANCA;Choque contra obst?ulo fijo;Despejado;Turismo;Pasajero;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"441811,214";"4475642,177";N;NULL
2023S003283;03/02/2023;21:20:00;"CALL. CLAUDIO COELLO, 72";72;4;SALAMANCA;Choque contra obst?ulo fijo;Despejado;Turismo;Pasajero;De 55 a 59 a?s;Mujer;NULL;NULL;"441811,214";"4475642,177";N;NULL
2023S003284;03/02/2023;20:35:00;"CALL. LOLA FLORES, 3";3;20;SAN BLAS-CANILLEJAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"453983,624";"4477515,911";N;NULL
2023S003284;03/02/2023;20:35:00;"CALL. LOLA FLORES, 3";3;20;SAN BLAS-CANILLEJAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 35 a 39 a?s;Hombre;14;Sin asistencia sanitaria;"453983,624";"4477515,911";N;NULL
2023S003284;03/02/2023;20:35:00;"CALL. LOLA FLORES, 3";3;20;SAN BLAS-CANILLEJAS;Colisi? m?tiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"453983,624";"4477515,911";N;NULL
2023S003287;03/02/2023;22:30:00;"CALL. ALBERTO AGUILERA, 9";9;1;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 a?s;Hombre;2;Ingreso inferior o igual a 24 horas;"439920,491";"4475697,409";N;NULL
2023S003287;03/02/2023;22:30:00;"CALL. ALBERTO AGUILERA, 9";9;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"439920,491";"4475697,409";N;NULL
2023S003292;04/02/2023;0:01:00;"CALL. BENIMAMET, 121";121;17;VILLAVERDE;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 25 a 29 a?s;Hombre;NULL;NULL;"441894,109";"4466193,861";S;NULL
2023S003295;03/02/2023;23:40:00;"AVDA. MIGUEL DELIBES, 1   (FAROLA 6)";1;19;VIC?LVARO;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 40 a 44 a?s;Hombre;NULL;NULL;"451496,237";"4473550,612";N;NULL
2023S003299;03/02/2023;23:00:00;CALL. SOR ANGELA DE LA CRUZ / INFANTA;26;6;TETU?N;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 a?s;Hombre;14;Sin asistencia sanitaria;"440963,038";"4479050,195";N;NULL
2023S003299;03/02/2023;23:00:00;CALL. SOR ANGELA DE LA CRUZ / INFANTA;26;6;TETU?N;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"440963,038";"4479050,195";NULL;NULL
2023S003302;03/02/2023;14:40:00;"AUTOV. A-2, +00500S";+00500S;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 25 a 29 a?s;Hombre;14;Sin asistencia sanitaria;"443695,041";"4477172,758";N;NULL
2023S003302;03/02/2023;14:40:00;"AUTOV. A-2, +00500S";+00500S;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;14;Sin asistencia sanitaria;"443695,041";"4477172,758";N;NULL
2023S003302;03/02/2023;14:40:00;"AUTOV. A-2, +00500S";+00500S;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 a?s;Mujer;2;Ingreso inferior o igual a 24 horas;"443695,041";"4477172,758";N;NULL
2023S003303;04/02/2023;2:15:00;CALL. ATOCHA / CALL. CONCEPCION JERONIMA;16;1;CENTRO;Colisi? lateral;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;NULL;NULL;"440280,417";"4473979,816";N;NULL
2023S003303;04/02/2023;2:15:00;CALL. ATOCHA / CALL. CONCEPCION JERONIMA;16;1;CENTRO;Colisi? lateral;Despejado;Turismo;Conductor;De 35 a 39 a?s;Hombre;NULL;NULL;"440280,417";"4473979,816";N;NULL
2023S003304;04/02/2023;1:20:00;CALL. HONDURAS / CALL. VICTOR ANDRES BELAUNDE;4;5;CHAMART?N;Colisi? lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 a?s;Hombre;14;Sin asistencia sanitaria;"442276,164";"4478990,523";N;NULL
2023S003304;04/02/2023;1:20:00;CALL. HONDURAS / CALL. VICTOR ANDRES BELAUNDE;4;5;CHAMART?N;Colisi? lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 25 a 29 a?s;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"442276,164";"4478990,523";N;NULL
2023S003304;04/02/2023;1:20:00;CALL. HONDURAS / CALL. VICTOR ANDRES BELAUNDE;4;5;CHAMART?N;Colisi? lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"442276,164";"4478990,523";N;NULL
2023S003309;04/02/2023;2:50:00;CALL. GENERAL RICARDOS / AVDA. OPORTO;157;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 45 a 49 a?s;Hombre;14;Sin asistencia sanitaria;"437868,694";"4471109,9";N;NULL
